race_code,Ｒ,場コード,距離,コース,頭数,クラス名,馬番,枠番,ketto_toroku_bango,馬名,年齢,性別,騎手,調教師,馬主(最新/仮想),斤量,オッズ,人気,場所
2026062810020201,01,10,1200,17,18,703,01,1,2023102145,ホーリーステップ,03,2,森田誠也,斉藤崇史,ホシノレーシング,520,0129,03,小倉
2026062810020201,01,10,1200,17,18,703,02,1,2023101400,ハイソリア,03,2,太宰啓介,昆貢　　,エラドゥーラ,550,0943,13,小倉
2026062810020201,01,10,1200,17,18,703,03,2,2023102639,ランスオブラヴ,03,2,柴田裕一,奥村豊　,五影　慶則,530,0594,09,小倉
2026062810020201,01,10,1200,17,18,703,04,2,2023109072,ベルセクレト,03,2,田山旺佑,藤岡健一,那須野牧場,530,1535,15,小倉
2026062810020201,01,10,1200,17,18,703,05,3,2023100429,ジョービスコッティ,03,2,吉村誠之,清水久詞,上田　江吏子,550,0026,02,小倉
2026062810020201,01,10,1200,17,18,703,06,3,2023101877,キャッチミークライ,03,2,松若風馬,牧田和弥,畑佐　博,550,1517,14,小倉
2026062810020201,01,10,1200,17,18,703,07,4,2023107038,ディオレガーロ,03,2,幸英明　,長谷川浩,サンデーレーシング,550,0347,07,小倉
2026062810020201,01,10,1200,17,18,703,08,4,2023105833,セレブトーチ,03,2,川端海翼,坂口智康,中村　伊三美,520,0187,04,小倉
2026062810020201,01,10,1200,17,18,703,09,5,2023106856,アンガーザガール,03,2,西村淳也,東田明士,ＳＳレーシング,550,0019,01,小倉
2026062810020201,01,10,1200,17,18,703,10,5,2023101738,サンシャインビーチ,03,2,高倉稜　,渡辺薫彦,高昭牧場,550,0895,12,小倉
2026062810020201,01,10,1200,17,18,703,11,6,2023100144,エンブルーシャ,03,2,富田暁　,武英智　,奥　雅哉,550,0324,06,小倉
2026062810020201,01,10,1200,17,18,703,12,6,2023103081,ヴィーラー,03,2,菱田裕二,矢作芳人,黒岩　剛史,550,0634,10,小倉
2026062810020201,01,10,1200,17,18,703,13,7,2023104818,メイショウピュルテ,03,2,西塚洸二,笹田和秀,松本　好隆,550,0214,05,小倉
2026062810020201,01,10,1200,17,18,703,14,7,2023101170,ザムーン,03,2,酒井学　,千田輝彦,ゴドルフィン,550,0361,08,小倉
2026062810020201,01,10,1200,17,18,703,15,7,2023105623,テイエムリチャード,03,2,川須栄彦,鈴木孝志,竹園　正繼,550,3316,17,小倉
2026062810020201,01,10,1200,17,18,703,16,8,2023103685,リーガルスプレンダ,03,2,加藤祥太,庄野靖志,吉田　晴哉,550,0800,11,小倉
2026062810020201,01,10,1200,17,18,703,17,8,2023101884,フルーツベイビー,03,2,国分優作,畑端省吾,ｇｌｉｔｔｅｒＧ,550,2488,16,小倉
2026062810020201,01,10,1200,17,18,703,18,8,2023101263,チェラブ,03,2,藤懸貴志,平田修　,小林　竜太郎,550,3639,18,小倉
2026062810020202,02,10,1800,17,16,703,01,1,2023102357,ブランチアウト,03,1,太宰啓介,昆貢　　,ノルマンディーサラブレッドレーシング,570,0036,02,小倉
2026062810020202,02,10,1800,17,16,703,02,1,2023103357,マサハヤルージュ,03,2,吉村誠之,千田輝彦,ドリーム＆Ｄｒｅａｍ,550,0352,08,小倉
2026062810020202,02,10,1800,17,16,703,03,2,2023102622,エリカアズーラ,03,2,西塚洸二,友道康夫,三木　正浩,550,1448,13,小倉
2026062810020202,02,10,1800,17,16,703,04,2,2023103775,リュネヴィル,03,2,加藤祥太,梅田智之,吉田　晴哉,550,2422,16,小倉
2026062810020202,02,10,1800,17,16,703,05,3,2023100926,モンロワイヤル,03,1,西村淳也,牧浦充徳,西浦　和男,570,0027,01,小倉
2026062810020202,02,10,1800,17,16,703,06,3,2023101308,グリミスティ,03,2,菱田裕二,森田直行,永嶋　啓一,550,0642,11,小倉
2026062810020202,02,10,1800,17,16,703,07,4,2023107543,チヨ,03,2,田山旺佑,鈴木孝志,寺田　寿男,510,0129,05,小倉
2026062810020202,02,10,1800,17,16,703,08,4,2023110077,エングルマン,03,1,幸英明　,西村真幸,吉田　和美,550,0097,04,小倉
2026062810020202,02,10,1800,17,16,703,09,5,2023105292,サンダーバード,03,2,今村聖奈,武幸四郎,藤田　晋,530,0043,03,小倉
2026062810020202,02,10,1800,17,16,703,10,5,2023101282,メイショウユウゲン,03,1,森田誠也,安達昭夫,松本　好隆,540,2369,15,小倉
2026062810020202,02,10,1800,17,16,703,11,6,2023100457,ワンダーエイド,03,1,秋山稔樹,吉村圭司,山本　能成,570,2188,14,小倉
2026062810020202,02,10,1800,17,16,703,12,6,2023104938,アリュウ,03,2,角田大和,井上智史,村木　慎吾,550,0303,07,小倉
2026062810020202,02,10,1800,17,16,703,13,7,2023102060,オーマイラッキーン,03,2,永島まな,高橋康之,大田　恭充,530,0180,06,小倉
2026062810020202,02,10,1800,17,16,703,14,7,2023107239,ダノンプレリュード,03,2,富田暁　,矢作芳人,ダノックス,550,0703,12,小倉
2026062810020202,02,10,1800,17,16,703,15,8,2023105646,パラフローラ,03,2,松若風馬,今野貞一,水上　千歳,550,0600,10,小倉
2026062810020202,02,10,1800,17,16,703,16,8,2023105372,シャロン,03,2,泉谷楓真,杉山晴紀,江馬　由将,550,0599,09,小倉
2026062810020203,03,10,1200,17,18,703,01,1,2023100277,ショウナンライラ,03,1,富田暁　,松下武士,湘南,570,2038,13,小倉
2026062810020203,03,10,1200,17,18,703,02,1,2023102237,マテンロウノア,03,1,太宰啓介,坂口智康,寺田　千代乃,570,2230,14,小倉
2026062810020203,03,10,1200,17,18,703,03,2,2023102290,イクヒロ,03,1,柴田裕一,小椋研介,佐々木　將吉,550,0929,10,小倉
2026062810020203,03,10,1200,17,18,703,04,2,2023106766,チュウワメロディー,03,1,松若風馬,小崎憲　,中西　忍,570,0019,01,小倉
2026062810020203,03,10,1200,17,18,703,05,3,2023102989,タイガーロード,03,1,酒井学　,大橋勇樹,伊藤　和夫,570,0123,05,小倉
2026062810020203,03,10,1200,17,18,703,06,3,2023102185,ドラムメジャー,03,2,田山旺佑,東田明士,大樹ファーム,530,0052,02,小倉
2026062810020203,03,10,1200,17,18,703,07,4,2023102421,ヴェネラブル,03,2,藤懸貴志,吉村圭司,ノルマンディーサラブレッドレーシング,550,1514,12,小倉
2026062810020203,03,10,1200,17,18,703,08,4,2023104520,ルナフィオーレ,03,2,西村淳也,庄野靖志,ＹＧＧホースクラブ,550,0081,03,小倉
2026062810020203,03,10,1200,17,18,703,09,5,2023101782,チョウダントツ,03,2,川端海翼,羽月友彦,丸山　隆雄,520,4782,17,小倉
2026062810020203,03,10,1200,17,18,703,10,5,2023103054,ヤマトチャージ,03,1,角田大和,安達昭夫,サン,570,2925,16,小倉
2026062810020203,03,10,1200,17,18,703,11,6,2023102133,スイートポメロ,03,2,菱田裕二,森田直行,河原　義宏,550,0179,07,小倉
2026062810020203,03,10,1200,17,18,703,12,6,2023110089,アドバンスモダン,03,3,永島まな,森秀行　,久保田　典秀,550,0875,09,小倉
2026062810020203,03,10,1200,17,18,703,13,7,2023105739,モズヴイ,03,1,川田将雅,藤岡健一,北側　雅司,570,0082,04,小倉
2026062810020203,03,10,1200,17,18,703,14,7,2023102563,ジャスティンカレラ,03,1,西塚洸二,友道康夫,三木　正浩,570,2807,15,小倉
2026062810020203,03,10,1200,17,18,703,15,7,2023104173,メテオロイド,03,1,幸英明　,宮地貴稔,石瀬　浩三,570,0127,06,小倉
2026062810020203,03,10,1200,17,18,703,16,8,2023105740,モズナツノジン,03,1,国分優作,畑端省吾,北側　雅司,570,4809,18,小倉
2026062810020203,03,10,1200,17,18,703,17,8,2023106320,ワイドカクゲン,03,1,吉村誠之,杉山佳明,幅田　昌伸,570,0304,08,小倉
2026062810020203,03,10,1200,17,18,703,18,8,2023100392,レジーナテンペスタ,03,2,森田誠也,前川恭子,生垣　博志,520,1511,11,小倉
2026062810020204,04,10,1700,24,16,703,01,1,2023101487,ブラックアイロン,03,1,川端海翼,浜田多実,槇本牧場,540,2879,16,小倉
2026062810020204,04,10,1700,24,16,703,02,1,2023107341,レッドピアレス,03,1,西村淳也,中内田充,東京ホースレーシング,570,0100,03,小倉
2026062810020204,04,10,1700,24,16,703,03,2,2023100605,キミガスキダ,03,2,藤懸貴志,牧田和弥,サンライズ,550,2066,13,小倉
2026062810020204,04,10,1700,24,16,703,04,2,2023106961,ジュピターバローズ,03,1,西塚洸二,友道康夫,猪熊　広次,570,0224,08,小倉
2026062810020204,04,10,1700,24,16,703,05,3,2023103067,トモジャカトゥーラ,03,2,国分優作,大根田裕,吉冨　朝美,550,2561,15,小倉
2026062810020204,04,10,1700,24,16,703,06,3,2023105294,グリーンゴー,03,1,川田将雅,福永祐一,平田　修,570,0019,01,小倉
2026062810020204,04,10,1700,24,16,703,07,4,2023105044,ゴールデンボブ,03,1,角田大和,四位洋文,エースレーシング,570,0586,09,小倉
2026062810020204,04,10,1700,24,16,703,08,4,2023106134,グーフィー,03,1,長岡禎仁,茶木太樹,手嶋　康雄,570,0215,06,小倉
2026062810020204,04,10,1700,24,16,703,09,5,2023103706,リアライズステラ,03,1,酒井学　,須貝尚介,今福　洋介,570,1372,11,小倉
2026062810020204,04,10,1700,24,16,703,10,5,2023101111,メンデレーエフ,03,1,富田暁　,野中賢二,ゴドルフィン,570,0029,02,小倉
2026062810020204,04,10,1700,24,16,703,11,6,2023101743,ホッコームジカ,03,2,今村聖奈,飯田祐史,北幸商事,530,0941,10,小倉
2026062810020204,04,10,1700,24,16,703,12,6,2023102317,バンダムソレール,03,1,田山旺佑,小栗実　,山科　統,550,0193,05,小倉
2026062810020204,04,10,1700,24,16,703,13,7,2023104872,ゴールデンドラゴン,03,1,松若風馬,宮本博　,梶山　高志,570,0218,07,小倉
2026062810020204,04,10,1700,24,16,703,14,7,2023101848,ジューンマーチ,03,1,永島まな,松下武士,吉川　潤,550,0182,04,小倉
2026062810020204,04,10,1700,24,16,703,15,8,2023102773,ハイビッグゴールド,03,1,幸英明　,谷潔　　,服部　新平,570,2310,14,小倉
2026062810020204,04,10,1700,24,16,703,16,8,2023103339,パスリヤージュ,03,2,城戸義政,荒川義之,吉田　照哉,550,1745,12,小倉
2026062810020205,05,10,1200,17,10,701,01,1,2024107239,ワールドエンジェル,02,2,川田将雅,橋田宜長,小倉　哲,550,0036,02,小倉
2026062810020205,05,10,1200,17,10,701,02,2,2024105611,メイショウペルル,02,1,角田大和,千田輝彦,松本　好隆,550,1285,10,小倉
2026062810020205,05,10,1200,17,10,701,03,3,2024101049,スマートエスコート,02,2,西塚洸二,笹田和秀,大川　徹,550,0342,06,小倉
2026062810020205,05,10,1200,17,10,701,04,4,2024107339,シャインロード,02,1,松若風馬,井上智史,ＭＲＳ,550,0304,05,小倉
2026062810020205,05,10,1200,17,10,701,05,5,2024103913,ヒルノアラゴン,02,1,秋山稔樹,北出成人,ヒルノ,550,0402,07,小倉
2026062810020205,05,10,1200,17,10,701,06,6,2024101076,スマートポーション,02,2,吉村誠之,加藤公太,大川　徹,550,0970,09,小倉
2026062810020205,05,10,1200,17,10,701,07,7,2024102930,エルダークローネ,02,1,田山旺佑,西村真幸,京都ホースレーシング,530,0048,03,小倉
2026062810020205,05,10,1200,17,10,701,08,7,2024101015,クイーンズアイ,02,2,太宰啓介,昆貢　　,高村　勇一,550,0677,08,小倉
2026062810020205,05,10,1200,17,10,701,09,8,2024101140,キムケンシーサー,02,1,今村聖奈,前川恭子,木村　永浩,530,0228,04,小倉
2026062810020205,05,10,1200,17,10,701,10,8,2024106383,インディジャズ,02,2,西村淳也,高野友和,シルクレーシング,550,0016,01,小倉
2026062810020206,06,10,1200,17,11,701,01,1,2024108115,トシミチ,02,1,幸英明　,谷潔　　,サンデーヒルズ,550,0023,01,小倉
2026062810020206,06,10,1200,17,11,701,02,2,2024108085,グレートキリシマ,02,1,松若風馬,牧田和弥,西村　新一郎,550,0195,06,小倉
2026062810020206,06,10,1200,17,11,701,03,3,2024108118,スイトーヨ,02,2,川田将雅,角田晃一,犬塚　悠治郎,550,0025,02,小倉
2026062810020206,06,10,1200,17,11,701,04,4,2024108117,ユイノジカンカセギ,02,1,長岡禎仁,竹内正洋,由井　健太郎,550,0114,04,小倉
2026062810020206,06,10,1200,17,11,701,05,5,2024108061,ラブマイティー,02,2,杉原誠人,加藤和宏,オールラブクラブ,550,0721,09,小倉
2026062810020206,06,10,1200,17,11,701,06,6,2024108106,カシノヴィタ,02,2,森田誠也,和田雄二,柏木　務,520,1679,10,小倉
2026062810020206,06,10,1200,17,11,701,07,6,2024108110,カゴシマ,02,3,酒井学　,松山将樹,大瀧　啓之,550,0451,08,小倉
2026062810020206,06,10,1200,17,11,701,08,7,2024108111,ユイパルティ,02,2,永島まな,平田修　,森本　研太,530,0144,05,小倉
2026062810020206,06,10,1200,17,11,701,09,7,2024108113,プッシュザリミット,02,1,吉村誠之,柴田卓　,ＫＲジャパン,550,0395,07,小倉
2026062810020206,06,10,1200,17,11,701,10,8,2024108087,ニシノマティーニ,02,1,今村聖奈,小手川準,西山　茂行,530,0072,03,小倉
2026062810020206,06,10,1200,17,11,701,11,8,2024108091,カシノカゲマル,02,3,秋山稔樹,蛯名利弘,柏木　務,550,1910,11,小倉
2026062810020207,07,10,1000,24,10,005,01,1,2020103513,ナンヨークリスタル,06,3,泉谷楓真,松永幹夫,中村　徳也,580,0490,07,小倉
2026062810020207,07,10,1000,24,10,005,02,2,2023105367,ゴールデンバランス,03,1,松若風馬,杉山晴紀,草間　庸文,550,0031,02,小倉
2026062810020207,07,10,1000,24,10,005,03,3,2022107091,ルディシャ,04,1,藤懸貴志,森田直行,ＪＰＮ技研,580,2773,10,小倉
2026062810020207,07,10,1000,24,10,005,04,4,2023102036,アイカンアズーラ,03,2,酒井学　,河嶋宏樹,コージーレーシング,530,0065,04,小倉
2026062810020207,07,10,1000,24,10,005,05,5,2023103699,パドゼフィール,03,2,田山旺佑,新谷功一,Ｇ１レーシング,510,0044,03,小倉
2026062810020207,07,10,1000,24,10,005,06,6,2023101065,リアルアルバ,03,1,西塚洸二,大橋勇樹,水谷　光太郎,550,0505,08,小倉
2026062810020207,07,10,1000,24,10,005,07,7,2021107123,イイデカンタロウ,05,1,菱田裕二,北出成人,松本　俊廣,580,0743,09,小倉
2026062810020207,07,10,1000,24,10,005,08,7,2018103293,ヨドノゴールド,08,1,角田大和,橋田宜長,海原　聖一,580,0217,06,小倉
2026062810020207,07,10,1000,24,10,005,09,8,2021104671,ミライハーモニー,05,2,今村聖奈,飯田祐史,伊藤　篤,540,0030,01,小倉
2026062810020207,07,10,1000,24,10,005,10,8,2023104596,ペルセポネ,03,2,森田誠也,渡辺薫彦,カナヤマホールディングス,500,0085,05,小倉
2026062810020208,08,10,1800,17,09,005,01,1,2023104373,グランドオーパス,03,2,幸英明　,橋口慎介,前田　晋二,530,0023,02,小倉
2026062810020208,08,10,1800,17,09,005,02,2,2023103611,カモメガトンダ,03,2,松若風馬,今野貞一,谷掛　龍夫,530,0115,04,小倉
2026062810020208,08,10,1800,17,09,005,03,3,2022102550,メイショウピリカ,04,2,今村聖奈,本田優　,松本　好隆,540,0105,03,小倉
2026062810020208,08,10,1800,17,09,005,04,4,2022104824,エンベッカ,04,2,吉村誠之,柴田卓　,キャロットファーム,560,0134,05,小倉
2026062810020208,08,10,1800,17,09,005,05,5,2022102957,ヴィーナスバブル,04,2,田山旺佑,東田明士,浅沼　廣幸,540,0411,08,小倉
2026062810020208,08,10,1800,17,09,005,06,6,2022103705,エレガンシア,04,2,富田暁　,高柳大輔,広尾レース,560,0138,06,小倉
2026062810020208,08,10,1800,17,09,005,07,7,2022100655,レーヌマロン,04,2,角田大和,小栗実　,ロードホースクラブ,560,0599,09,小倉
2026062810020208,08,10,1800,17,09,005,08,8,2021103236,コンバットペスカ,05,2,国分優作,角田晃一,ユーモード,560,0384,07,小倉
2026062810020208,08,10,1800,17,09,005,09,8,2023107016,サリエンテ,03,2,西村淳也,池添学　,シルクレーシング,530,0022,01,小倉
2026062810020209,09,10,2600,17,00,010,01,1,2020102760,ビッグベルーガ,06,1,菱田裕二,牧浦充徳,谷掛　龍夫,580,0773,08,小倉
2026062810020209,09,10,2600,17,00,010,02,2,2018105073,サトノスカイターフ,08,1,吉村誠之,池江泰寿,里見　治,580,0383,07,小倉
2026062810020209,09,10,2600,17,00,010,03,3,2021105434,ショウナンガチ,05,1,酒井学　,須貝尚介,国本　哲秀,580,0119,06,小倉
2026062810020209,09,10,2600,17,00,010,04,4,2022105485,ボンドロア,04,1,角田大和,松永幹夫,寺田　寿男,580,0081,05,小倉
2026062810020209,09,10,2600,17,00,010,05,5,2021105002,サラトガチップス,05,1,田山旺佑,新谷功一,吉田　千津,580,0036,02,小倉
2026062810020209,09,10,2600,17,00,010,06,6,2022101601,ニュークレド,04,1,幸英明　,石坂公一,東豊物産,580,0060,03,小倉
2026062810020209,09,10,2600,17,00,010,07,7,2023105046,ナリタエスペランサ,03,1,川田将雅,福永祐一,オースミ,540,0023,01,小倉
2026062810020209,09,10,2600,17,00,010,08,8,2022104963,マテンロウシルビア,04,2,太宰啓介,四位洋文,寺田　千代乃,560,0073,04,小倉
2026062810020210,10,10,1700,24,00,010,01,1,2021100471,シンコーナホチャン,05,2,国分優作,畑端省吾,豊原　伸行,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,02,1,2020106491,メイショウジェンマ,06,1,今村聖奈,飯田祐史,松本　好隆,540,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,03,2,2022110152,レーティッシュ,04,1,川田将雅,高橋一哉,ノースヒルズ,570,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,04,2,2020106205,メイショウクーガー,06,1,中井裕二,中内田充,松本　好隆,550,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,05,3,2022103135,コウジョリョウゾク,04,1,森田誠也,牧田和弥,内田　玄祥,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,06,3,2020102326,サンライズプルート,06,1,角田大和,東田明士,ライフハウス,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,07,4,2022103186,テーオーライマン,04,1,西村淳也,宮徹　　,小笹　公也,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,08,4,2021104622,メイショウヘール,05,1,酒井学　,大橋勇樹,松本　好隆,540,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,09,5,2021105736,カルパ,05,1,田山旺佑,須貝尚介,金子真人ホールディングス,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,10,5,2022104413,マハートマーベル,04,1,吉村誠之,西村真幸,宮崎　俊也,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,11,6,2021103002,アラナコア,05,1,菱田裕二,田中克典,ＣＨＥＶＡＬ　ＡＴＴＡＣＨＥ,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,12,6,2022104121,カウンティフェア,04,2,長岡禎仁,高野友和,飯田　正剛,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,13,7,2022104120,コスモストーム,04,1,秋山稔樹,北出成人,コスモ・コスモ,570,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,14,7,2020103967,グレイスオブゴッド,06,2,永島まな,緒方努　,キャピタルクラブ,520,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,15,8,2021105711,ズバットマサムネ,05,3,富田暁　,杉山佳明,塩澤　正樹,540,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,16,8,2021103939,スマートプレシャス,05,2,松若風馬,中村直也,大川　徹,520,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,01,1,2021103977,リチャードバローズ,05,1,菱田裕二,上村洋行,猪熊　広次,540,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,02,2,2022102514,ベイビーキッス,04,2,藤懸貴志,青木孝文,江川　伸夫,530,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,03,3,2021107180,ジュンヴァンケット,05,3,富田暁　,友道康夫,河合　純二,550,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,04,4,2021100157,ロードトレイル,05,1,田山旺佑,藤岡健一,ロードホースクラブ,550,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,05,5,2018104633,テーオーダヴィンチ,08,1,幸英明　,岡田稲男,小笹　公也,550,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,06,6,2022100547,アサクサグレース,04,2,杉原誠人,加藤公太,櫻井　素子,540,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,07,7,2022100791,ブラックケリー,04,2,西村淳也,長谷川浩,水谷　美穂,530,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,08,8,2021101412,スカイハイ,05,1,川田将雅,清水久詞,石川　達絵,570,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,01,1,2023102836,ミランド,03,1,西村淳也,小林真也,平川　三津,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,02,1,2023103213,バロニアル,03,1,藤懸貴志,柴田卓　,小林　竜太郎,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,03,2,2023106788,アンティーム,03,1,国分恭介,高橋義忠,京都ホースレーシング,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,04,2,2022104205,ブルーカミング,04,1,柴田裕一,牧浦充徳,桜井　欣吾,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,05,3,2021101464,ミッションルース,05,1,永島まな,平田修　,大島　昌也,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,06,3,2022104176,チャチャピンク,04,1,亀田温心,北出成人,ウエストヒルズ,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,07,4,2022106998,ニシノジェダイ,04,1,田山旺佑,宮本博　,西山　茂行,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,08,4,2023103092,セルジュバローズ,03,1,吉村誠之,池江泰寿,猪熊　広次,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,09,5,2020102728,ポルトドール,06,1,角田大和,小栗実　,Ｇ１レーシング,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,10,5,2023107371,クイノールト,03,1,幸英明　,橋口慎介,吉田　勝己,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,11,6,2023105708,バトゥカーダ,03,1,秋山稔樹,安達昭夫,京都ホースレーシング,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,12,6,2023100297,ブラックレジェンド,03,1,今村聖奈,寺島良　,ＴＧレーシング,530,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,13,7,2022102916,モズプリヴェール,04,1,松若風馬,森田直行,北側　雅司,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,14,7,2022101473,ライラックデューン,04,2,長岡禎仁,緒方努　,三宅　勝俊,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,15,8,2022102639,ロードシュヴァリエ,04,1,太宰啓介,森田直行,ロードホースクラブ,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,16,8,2022107248,ルシャリオ,04,1,西塚洸二,森田直行,ターフ・スポート,580,0000,00,小倉
